tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
402,1/7/2013 15:58:00,1/7/2013 16:04:00,504,1 Ave & E 15 St,40.73221853,-73.98165557,280,E 10 St & 5 Ave,40.73331967,-73.99510132,15749,Subscriber,1980,1
862,1/7/2013 15:58:00,1/7/2013 16:12:00,368,Carmine St & 6 Ave,40.73038599,-74.00214988,311,Norfolk St & Broome St,40.7172274,-73.98802084,18310,Subscriber,1988,1
1218,1/7/2013 15:58:00,1/7/2013 16:18:00,536,1 Ave & E 30 St,40.74144387,-73.97536082,495,W 47 St & 10 Ave,40.76269882,-73.99301222,16333,Customer,\N,0
734,1/7/2013 15:58:00,1/7/2013 16:10:00,490,8 Ave & W 33 St,40.751551,-73.993934,496,E 16 St & 5 Ave,40.73726186,-73.99238967,16418,Subscriber,1974,1
828,1/7/2013 15:58:00,1/7/2013 16:12:00,263,Elizabeth St & Hester St,40.71729,-73.996375,268,Howard St & Centre St,40.71910537,-73.99973337,16475,Subscriber,1985,2
249,1/7/2013 15:58:00,1/7/2013 16:02:00,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,368,Carmine St & 6 Ave,40.73038599,-74.00214988,20565,Subscriber,1975,1
1406,1/7/2013 15:58:00,1/7/2013 16:22:00,360,William St & Pine St,40.70717936,-74.00887308,168,W 18 St & 6 Ave,40.73971301,-73.99456405,19240,Customer,\N,0
1180,1/7/2013 15:58:00,1/7/2013 16:18:00,525,W 34 St & 11 Ave,40.75594159,-74.0021163,348,W Broadway & Spring St,40.72490985,-74.00154702,16654,Subscriber,1973,1
2606,1/7/2013 15:58:00,1/7/2013 16:42:00,341,Stanton St & Mangin St,40.71782143,-73.97628939,513,W 56 St & 10 Ave,40.768254,-73.988639,18673,Subscriber,1973,2
598,1/7/2013 15:59:00,1/7/2013 16:08:00,509,9 Ave & W 22 St,40.7454973,-74.00197139,483,E 12 St & 3 Ave,40.73223272,-73.98889957,16821,Subscriber,1970,1
1990,1/7/2013 15:59:00,1/7/2013 16:32:00,466,W 25 St & 6 Ave,40.74395411,-73.99144871,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17063,Subscriber,1962,1
1989,1/7/2013 15:59:00,1/7/2013 16:32:00,168,W 18 St & 6 Ave,40.73971301,-73.99456405,454,E 51 St & 1 Ave,40.75455731,-73.96592976,19633,Customer,\N,0
457,1/7/2013 15:59:00,1/7/2013 16:06:00,224,Spruce St & Nassau St,40.71146364,-74.00552427,257,Lispenard St & Broadway,40.71939226,-74.00247214,16109,Subscriber,1950,1
349,1/7/2013 15:59:00,1/7/2013 16:05:00,538,W 49 St & 5 Ave,40.75795248,-73.97787642,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,16935,Subscriber,1952,1
574,1/7/2013 15:59:00,1/7/2013 16:09:00,521,8 Ave & W 31 St,40.75044999,-73.99481051,173,Broadway & W 49 St,40.76064679,-73.98442659,15058,Subscriber,1963,1
444,1/7/2013 15:59:00,1/7/2013 16:07:00,444,Broadway & W 24 St,40.7423543,-73.98915076,505,6 Ave & W 33 St,40.74901271,-73.98848395,16553,Customer,\N,0
1507,1/7/2013 15:59:00,1/7/2013 16:24:00,306,Cliff St & Fulton St,40.70823502,-74.00530063,519,Pershing Square N,40.75188406,-73.97770164,19678,Subscriber,1973,1
590,1/7/2013 15:59:00,1/7/2013 16:09:00,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,263,Elizabeth St & Hester St,40.71729,-73.996375,16320,Subscriber,1974,2
274,1/7/2013 15:59:00,1/7/2013 16:04:00,523,W 38 St & 8 Ave,40.75466591,-73.99138152,493,W 45 St & 6 Ave,40.7568001,-73.98291153,15660,Subscriber,1975,1
557,1/7/2013 15:59:00,1/7/2013 16:09:00,457,Broadway & W 58 St,40.76695317,-73.98169333,173,Broadway & W 49 St,40.76064679,-73.98442659,15013,Customer,\N,0
427,1/7/2013 15:59:00,1/7/2013 16:07:00,444,Broadway & W 24 St,40.7423543,-73.98915076,2004,6 Ave & Broome St,40.724399,-74.004704,15494,Customer,\N,0
1112,1/7/2013 15:59:00,1/7/2013 16:18:00,536,1 Ave & E 30 St,40.74144387,-73.97536082,495,W 47 St & 10 Ave,40.76269882,-73.99301222,20020,Subscriber,1987,1
967,1/7/2013 15:59:00,1/7/2013 16:16:00,476,E 31 St & 3 Ave,40.74394314,-73.97966069,280,E 10 St & 5 Ave,40.73331967,-73.99510132,16489,Subscriber,1958,2
592,1/7/2013 16:00:00,1/7/2013 16:09:00,457,Broadway & W 58 St,40.76695317,-73.98169333,173,Broadway & W 49 St,40.76064679,-73.98442659,15016,Customer,\N,0
1165,1/7/2013 16:00:00,1/7/2013 16:19:00,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,19494,Customer,\N,0
380,1/7/2013 16:00:00,1/7/2013 16:06:00,250,Lafayette St & Jersey St,40.72456089,-73.99565293,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,19927,Subscriber,1954,1
392,1/7/2013 16:00:00,1/7/2013 16:06:00,352,W 56 St & 6 Ave,40.76340613,-73.97722479,499,Broadway & W 60 St,40.76915505,-73.98191841,15628,Customer,\N,0
382,1/7/2013 16:00:00,1/7/2013 16:06:00,497,E 17 St & Broadway,40.73704984,-73.99009296,461,E 20 St & 2 Ave,40.73587678,-73.98205027,17283,Subscriber,1982,1
1078,1/7/2013 16:00:00,1/7/2013 16:18:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,15979,Subscriber,1969,1
681,1/7/2013 16:00:00,1/7/2013 16:12:00,456,E 53 St & Madison Ave,40.7597108,-73.97402311,529,W 42 St & 8 Ave,40.7575699,-73.99098507,20609,Subscriber,1960,1
819,1/7/2013 16:00:00,1/7/2013 16:14:00,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,17388,Subscriber,1982,1
471,1/7/2013 16:00:00,1/7/2013 16:08:00,347,W Houston St & Hudson St,40.72873888,-74.00748842,470,W 20 St & 8 Ave,40.74345335,-74.00004031,16604,Subscriber,1971,1
199,1/7/2013 16:01:00,1/7/2013 16:04:00,168,W 18 St & 6 Ave,40.73971301,-73.99456405,497,E 17 St & Broadway,40.73704984,-73.99009296,17996,Subscriber,1972,1
765,1/7/2013 16:01:00,1/7/2013 16:13:00,448,W 37 St & 10 Ave,40.75660359,-73.9979009,450,W 49 St & 8 Ave,40.76227205,-73.98788205,18423,Subscriber,1973,1
222,1/7/2013 16:01:00,1/7/2013 16:04:00,523,W 38 St & 8 Ave,40.75466591,-73.99138152,490,8 Ave & W 33 St,40.751551,-73.993934,16483,Customer,\N,0
849,1/7/2013 16:01:00,1/7/2013 16:15:00,402,Broadway & E 22 St,40.7403432,-73.98955109,449,W 52 St & 9 Ave,40.76461837,-73.98789473,18808,Subscriber,1982,1
1398,1/7/2013 16:01:00,1/7/2013 16:24:00,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,17957,Subscriber,1982,1
394,1/7/2013 16:01:00,1/7/2013 16:07:00,357,E 11 St & Broadway,40.73261787,-73.99158043,268,Howard St & Centre St,40.71910537,-73.99973337,17683,Subscriber,1996,2
223,1/7/2013 16:01:00,1/7/2013 16:05:00,523,W 38 St & 8 Ave,40.75466591,-73.99138152,490,8 Ave & W 33 St,40.751551,-73.993934,19104,Customer,\N,0
1347,1/7/2013 16:01:00,1/7/2013 16:24:00,392,Jay St & Tech Pl,40.695065,-73.987167,521,8 Ave & W 31 St,40.75044999,-73.99481051,18232,Customer,\N,0
222,1/7/2013 16:01:00,1/7/2013 16:05:00,521,8 Ave & W 31 St,40.75044999,-73.99481051,523,W 38 St & 8 Ave,40.75466591,-73.99138152,14555,Subscriber,1984,1
608,1/7/2013 16:01:00,1/7/2013 16:12:00,520,W 52 St & 5 Ave,40.75992262,-73.97648516,518,E 39 St & 2 Ave,40.74780373,-73.9734419,15230,Subscriber,1991,1
357,1/7/2013 16:01:00,1/7/2013 16:07:00,401,Allen St & Rivington St,40.72019576,-73.98997825,326,E 11 St & 1 Ave,40.72953837,-73.98426726,17058,Subscriber,1980,1
1029,1/7/2013 16:02:00,1/7/2013 16:19:00,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,488,W 39 St & 9 Ave,40.75645824,-73.99372222,18353,Subscriber,1958,1
251,1/7/2013 16:02:00,1/7/2013 16:06:00,518,E 39 St & 2 Ave,40.74780373,-73.9734419,442,W 27 St & 7 Ave,40.746647,-73.993915,19679,Subscriber,1981,1
891,1/7/2013 16:02:00,1/7/2013 16:17:00,510,W 51 St & 6 Ave,40.7606597,-73.98042047,446,W 24 St & 7 Ave,40.74487634,-73.99529885,15525,Subscriber,1978,2
850,1/7/2013 16:02:00,1/7/2013 16:16:00,430,York St & Jay St,40.7014851,-73.98656928,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,16746,Subscriber,1975,1
149,1/7/2013 16:02:00,1/7/2013 16:04:00,469,Broadway & W 53 St,40.76344058,-73.98268129,423,W 54 St & 9 Ave,40.76584941,-73.98690506,19238,Subscriber,1964,1
134,1/7/2013 16:02:00,1/7/2013 16:04:00,504,1 Ave & E 15 St,40.73221853,-73.98165557,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,15883,Customer,\N,0
2711,1/7/2013 16:02:00,1/7/2013 16:47:00,500,Broadway & W 51 St,40.76228826,-73.98336183,500,Broadway & W 51 St,40.76228826,-73.98336183,17983,Customer,\N,0
1100,1/7/2013 16:02:00,1/7/2013 16:20:00,521,8 Ave & W 31 St,40.75044999,-73.99481051,392,Jay St & Tech Pl,40.695065,-73.987167,15641,Subscriber,1976,1
218,1/7/2013 16:02:00,1/7/2013 16:06:00,472,E 32 St & Park Ave,40.7457121,-73.98194829,527,E 33 St & 1 Ave,40.74315566,-73.97434726,16599,Subscriber,1989,1
701,1/7/2013 16:02:00,1/7/2013 16:14:00,434,9 Ave & W 18 St,40.74317449,-74.00366443,483,E 12 St & 3 Ave,40.73223272,-73.98889957,15012,Customer,\N,0
1225,1/7/2013 16:02:00,1/7/2013 16:23:00,408,Market St & Cherry St,40.71076228,-73.99400398,472,E 32 St & Park Ave,40.7457121,-73.98194829,15513,Subscriber,1959,2
372,1/7/2013 16:02:00,1/7/2013 16:09:00,329,Greenwich St & N Moore St,40.72043411,-74.01020609,128,MacDougal St & Prince St,40.72710258,-74.00297088,15237,Subscriber,1974,1
1136,1/7/2013 16:03:00,1/7/2013 16:21:00,335,Washington Pl & Broadway,40.72903917,-73.99404649,459,W 20 St & 11 Ave,40.746745,-74.007756,19451,Customer,\N,0
749,1/7/2013 16:03:00,1/7/2013 16:15:00,335,Washington Pl & Broadway,40.72903917,-73.99404649,404,9 Ave & W 14 St,40.7405826,-74.00550867,19875,Customer,\N,0
167,1/7/2013 16:03:00,1/7/2013 16:05:00,316,Fulton St & William St,40.70955958,-74.00653609,195,Liberty St & Broadway,40.70905623,-74.01043382,16317,Subscriber,1959,1
188,1/7/2013 16:03:00,1/7/2013 16:06:00,243,Fulton St & Rockwell Pl,40.687979,-73.978474,485,W 37 St & 5 Ave,40.75038009,-73.98338988,15949,Subscriber,1975,1
480,1/7/2013 16:03:00,1/7/2013 16:11:00,352,W 56 St & 6 Ave,40.76340613,-73.97722479,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17735,Subscriber,1965,1
933,1/7/2013 16:03:00,1/7/2013 16:18:00,493,W 45 St & 6 Ave,40.7568001,-73.98291153,223,W 13 St & 7 Ave,40.73781509,-73.99994661,16399,Subscriber,1972,1
979,1/7/2013 16:03:00,1/7/2013 16:19:00,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,257,Lispenard St & Broadway,40.71939226,-74.00247214,16783,Subscriber,1952,1
243,1/7/2013 16:03:00,1/7/2013 16:07:00,472,E 32 St & Park Ave,40.7457121,-73.98194829,528,2 Ave & E 31 St,40.74290902,-73.97706058,19362,Subscriber,1961,1
133,1/7/2013 16:03:00,1/7/2013 16:05:00,388,W 26 St & 10 Ave,40.74971775,-74.00295035,494,W 26 St & 8 Ave,40.74734825,-73.99723551,17222,Subscriber,1981,1
219,1/7/2013 16:03:00,1/7/2013 16:07:00,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,17706,Subscriber,1977,2
213,1/7/2013 16:03:00,1/7/2013 16:07:00,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,20095,Subscriber,1981,1
1520,1/7/2013 16:03:00,1/7/2013 16:28:00,415,Pearl St & Hanover Square,40.7047177,-74.00926027,415,Pearl St & Hanover Square,40.7047177,-74.00926027,17306,Subscriber,1971,1
713,1/7/2013 16:03:00,1/7/2013 16:15:00,359,E 47 St & Park Ave,40.75510267,-73.97498696,529,W 42 St & 8 Ave,40.7575699,-73.99098507,18738,Customer,\N,0
692,1/7/2013 16:04:00,1/7/2013 16:15:00,465,Broadway & W 41 St,40.75513557,-73.98658032,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,19739,Subscriber,1983,1
747,1/7/2013 16:04:00,1/7/2013 16:16:00,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,405,Washington St & Gansevoort St,40.739323,-74.008119,17626,Customer,\N,0
261,1/7/2013 16:04:00,1/7/2013 16:08:00,423,W 54 St & 9 Ave,40.76584941,-73.98690506,450,W 49 St & 8 Ave,40.76227205,-73.98788205,18792,Subscriber,1980,1
1885,1/7/2013 16:04:00,1/7/2013 16:35:00,304,Broadway & Battery Pl,40.70463334,-74.01361706,490,8 Ave & W 33 St,40.751551,-73.993934,16732,Subscriber,1973,1
987,1/7/2013 16:04:00,1/7/2013 16:20:00,463,9 Ave & W 16 St,40.74206539,-74.00443172,357,E 11 St & Broadway,40.73261787,-73.99158043,18384,Subscriber,1970,2
737,1/7/2013 16:04:00,1/7/2013 16:16:00,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,405,Washington St & Gansevoort St,40.739323,-74.008119,16803,Customer,\N,0
992,1/7/2013 16:04:00,1/7/2013 16:20:00,315,South St & Gouverneur Ln,40.70355377,-74.00670227,459,W 20 St & 11 Ave,40.746745,-74.007756,16122,Subscriber,1988,1
242,1/7/2013 16:04:00,1/7/2013 16:08:00,2004,6 Ave & Broome St,40.724399,-74.004704,417,Barclay St & Church St,40.71291224,-74.01020234,19744,Customer,\N,0
657,1/7/2013 16:04:00,1/7/2013 16:15:00,297,E 15 St & 3 Ave,40.734232,-73.986923,263,Elizabeth St & Hester St,40.71729,-73.996375,15319,Subscriber,1984,1
784,1/7/2013 16:04:00,1/7/2013 16:17:00,303,Mercer St & Spring St,40.72362738,-73.99949601,363,West Thames St,40.70834698,-74.01713445,19862,Subscriber,1974,1
1002,1/7/2013 16:04:00,1/7/2013 16:21:00,494,W 26 St & 8 Ave,40.74734825,-73.99723551,477,W 41 St & 8 Ave,40.75640548,-73.9900262,20568,Customer,\N,0
249,1/7/2013 16:04:00,1/7/2013 16:08:00,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,403,E 2 St & 2 Ave,40.72502876,-73.99069656,17707,Subscriber,1979,1
273,1/7/2013 16:04:00,1/7/2013 16:09:00,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,310,State St & Smith St,40.68926942,-73.98912867,18379,Subscriber,1975,1
1950,1/7/2013 16:04:00,1/7/2013 16:37:00,406,Hicks St & Montague St,40.69512845,-73.99595065,523,W 38 St & 8 Ave,40.75466591,-73.99138152,16070,Customer,\N,0
1434,1/7/2013 16:04:00,1/7/2013 16:28:00,79,Franklin St & W Broadway,40.71911552,-74.00666661,279,Sands St & Gold St,40.69986937,-73.98271933,20300,Customer,\N,0
1949,1/7/2013 16:04:00,1/7/2013 16:37:00,406,Hicks St & Montague St,40.69512845,-73.99595065,303,Mercer St & Spring St,40.72362738,-73.99949601,14804,Customer,\N,0
897,1/7/2013 16:04:00,1/7/2013 16:19:00,440,E 45 St & 3 Ave,40.75255434,-73.97282625,521,8 Ave & W 31 St,40.75044999,-73.99481051,17230,Subscriber,1959,1
1129,1/7/2013 16:04:00,1/7/2013 16:23:00,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,525,W 34 St & 11 Ave,40.75594159,-74.0021163,18036,Subscriber,1966,1
798,1/7/2013 16:04:00,1/7/2013 16:18:00,534,Water - Whitehall Plaza,40.70255065,-74.0127234,332,Cherry St,40.71219906,-73.97948148,17687,Subscriber,1987,1
537,1/7/2013 16:05:00,1/7/2013 16:13:00,335,Washington Pl & Broadway,40.72903917,-73.99404649,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,18314,Customer,\N,0
1048,1/7/2013 16:05:00,1/7/2013 16:22:00,479,9 Ave & W 45 St,40.76019252,-73.9912551,509,9 Ave & W 22 St,40.7454973,-74.00197139,15451,Subscriber,1967,1
376,1/7/2013 16:05:00,1/7/2013 16:11:00,167,E 39 St & 3 Ave,40.7489006,-73.97604882,518,E 39 St & 2 Ave,40.74780373,-73.9734419,15291,Subscriber,1974,1
789,1/7/2013 16:05:00,1/7/2013 16:18:00,474,5 Ave & E 29 St,40.7451677,-73.98683077,489,10 Ave & W 28 St,40.75066386,-74.00176802,16404,Subscriber,1967,1
1017,1/7/2013 16:05:00,1/7/2013 16:22:00,504,1 Ave & E 15 St,40.73221853,-73.98165557,330,Reade St & Broadway,40.71450451,-74.00562789,19664,Subscriber,1968,1
704,1/7/2013 16:05:00,1/7/2013 16:17:00,507,E 25 St & 2 Ave,40.73912601,-73.97973776,317,E 6 St & Avenue B,40.72453734,-73.98185424,18884,Subscriber,1970,1
227,1/7/2013 16:05:00,1/7/2013 16:09:00,446,W 24 St & 7 Ave,40.74487634,-73.99529885,482,W 15 St & 7 Ave,40.73935542,-73.99931783,18972,Subscriber,1978,1
463,1/7/2013 16:05:00,1/7/2013 16:13:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,347,W Houston St & Hudson St,40.72873888,-74.00748842,19107,Subscriber,1971,1
528,1/7/2013 16:05:00,1/7/2013 16:14:00,212,W 16 St & The High Line,40.74334935,-74.00681753,490,8 Ave & W 33 St,40.751551,-73.993934,15529,Subscriber,1967,1
1209,1/7/2013 16:06:00,1/7/2013 16:26:00,3002,South End Ave & Liberty St,40.711512,-74.015756,276,Duane St & Greenwich St,40.71748752,-74.0104554,15198,Subscriber,1984,1
1169,1/7/2013 16:06:00,1/7/2013 16:25:00,457,Broadway & W 58 St,40.76695317,-73.98169333,290,2 Ave & E 58 St,40.76020258,-73.96478473,16806,Customer,\N,0
643,1/7/2013 16:06:00,1/7/2013 16:16:00,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,82,St James Pl & Pearl St,40.71117416,-74.00016545,15954,Subscriber,1958,1
1339,1/7/2013 16:06:00,1/7/2013 16:28:00,363,West Thames St,40.70834698,-74.01713445,521,8 Ave & W 31 St,40.75044999,-73.99481051,16796,Subscriber,1951,1
448,1/7/2013 16:06:00,1/7/2013 16:13:00,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,345,W 13 St & 6 Ave,40.73649403,-73.99704374,15985,Subscriber,1971,1
1035,1/7/2013 16:06:00,1/7/2013 16:23:00,427,State St,40.70251526,-74.01427023,127,Barrow St & Hudson St,40.73172428,-74.00674436,20230,Subscriber,1969,1
385,1/7/2013 16:06:00,1/7/2013 16:12:00,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,516,E 47 St & 1 Ave,40.75206862,-73.96784384,16935,Subscriber,1963,1
292,1/7/2013 16:06:00,1/7/2013 16:11:00,440,E 45 St & 3 Ave,40.75255434,-73.97282625,518,E 39 St & 2 Ave,40.74780373,-73.9734419,16464,Subscriber,1965,2
154,1/7/2013 16:06:00,1/7/2013 16:09:00,388,W 26 St & 10 Ave,40.74971775,-74.00295035,494,W 26 St & 8 Ave,40.74734825,-73.99723551,18850,Subscriber,1962,1
308,1/7/2013 16:06:00,1/7/2013 16:11:00,533,Broadway & W 39 St,40.75299641,-73.98721619,474,5 Ave & E 29 St,40.7451677,-73.98683077,16203,Subscriber,1980,1
483,1/7/2013 16:06:00,1/7/2013 16:14:00,456,E 53 St & Madison Ave,40.7597108,-73.97402311,485,W 37 St & 5 Ave,40.75038009,-73.98338988,17893,Subscriber,1975,1
687,1/7/2013 16:07:00,1/7/2013 16:18:00,439,E 4 St & 2 Ave,40.7262807,-73.98978041,404,9 Ave & W 14 St,40.7405826,-74.00550867,15666,Subscriber,1956,1
305,1/7/2013 16:07:00,1/7/2013 16:12:00,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,348,W Broadway & Spring St,40.72490985,-74.00154702,16723,Subscriber,1983,1
933,1/7/2013 16:07:00,1/7/2013 16:22:00,524,W 43 St & 6 Ave,40.75527307,-73.98316936,475,E 16 St & Irving Pl,40.73524276,-73.98758561,20330,Customer,\N,0
90,1/7/2013 16:07:00,1/7/2013 16:08:00,311,Norfolk St & Broome St,40.7172274,-73.98802084,350,Clinton St & Grand St,40.71559509,-73.9870295,16165,Subscriber,1975,1
716,1/7/2013 16:07:00,1/7/2013 16:19:00,147,Greenwich St & Warren St,40.71542197,-74.01121978,225,W 14 St & The High Line,40.74195138,-74.00803013,20239,Subscriber,1980,1
278,1/7/2013 16:07:00,1/7/2013 16:11:00,330,Reade St & Broadway,40.71450451,-74.00562789,417,Barclay St & Church St,40.71291224,-74.01020234,16369,Subscriber,1957,1
490,1/7/2013 16:07:00,1/7/2013 16:15:00,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,509,9 Ave & W 22 St,40.7454973,-74.00197139,16940,Customer,\N,0
327,1/7/2013 16:07:00,1/7/2013 16:12:00,526,E 33 St & 5 Ave,40.74765947,-73.98490707,512,W 29 St & 9 Ave,40.7500727,-73.99839279,16103,Customer,\N,0
829,1/7/2013 16:07:00,1/7/2013 16:21:00,516,E 47 St & 1 Ave,40.75206862,-73.96784384,444,Broadway & W 24 St,40.7423543,-73.98915076,18416,Subscriber,1983,2
382,1/7/2013 16:07:00,1/7/2013 16:13:00,328,Watts St & Greenwich St,40.72405549,-74.00965965,402,Broadway & E 22 St,40.7403432,-73.98955109,17182,Subscriber,1980,1
799,1/7/2013 16:07:00,1/7/2013 16:20:00,426,West St & Chambers St,40.71754834,-74.01322069,147,Greenwich St & Warren St,40.71542197,-74.01121978,18825,Customer,\N,0
864,1/7/2013 16:07:00,1/7/2013 16:22:00,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,475,E 16 St & Irving Pl,40.73524276,-73.98758561,19666,Subscriber,1980,2
504,1/7/2013 16:07:00,1/7/2013 16:16:00,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,15343,Subscriber,1992,1
131,1/7/2013 16:07:00,1/7/2013 16:09:00,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,313,Washington Ave & Park Ave,40.69610226,-73.96751037,15758,Subscriber,1973,1
1945,1/7/2013 16:07:00,1/7/2013 16:40:00,310,State St & Smith St,40.68926942,-73.98912867,521,8 Ave & W 31 St,40.75044999,-73.99481051,16743,Subscriber,1960,1
1065,1/7/2013 16:07:00,1/7/2013 16:25:00,426,West St & Chambers St,40.71754834,-74.01322069,152,Warren St & Church St,40.71473993,-74.00910627,16811,Customer,\N,0
885,1/7/2013 16:07:00,1/7/2013 16:22:00,524,W 43 St & 6 Ave,40.75527307,-73.98316936,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,15825,Customer,\N,0
559,1/7/2013 16:07:00,1/7/2013 16:17:00,528,2 Ave & E 31 St,40.74290902,-73.97706058,515,W 43 St & 10 Ave,40.76009437,-73.99461843,17239,Subscriber,1978,1
2143,1/7/2013 16:07:00,1/7/2013 16:43:00,363,West Thames St,40.70834698,-74.01713445,217,Old Fulton St,40.70277159,-73.99383605,16800,Subscriber,1981,2
850,1/7/2013 16:07:00,1/7/2013 16:22:00,348,W Broadway & Spring St,40.72490985,-74.00154702,319,Park Pl & Church St,40.71336124,-74.00937622,17635,Customer,\N,0
768,1/7/2013 16:07:00,1/7/2013 16:20:00,440,E 45 St & 3 Ave,40.75255434,-73.97282625,492,W 33 St & 7 Ave,40.75019995,-73.99093085,18804,Subscriber,1959,1
600,1/7/2013 16:07:00,1/7/2013 16:17:00,518,E 39 St & 2 Ave,40.74780373,-73.9734419,493,W 45 St & 6 Ave,40.7568001,-73.98291153,15524,Subscriber,1976,1
438,1/7/2013 16:08:00,1/7/2013 16:15:00,377,6 Ave & Canal St,40.72243797,-74.00566443,335,Washington Pl & Broadway,40.72903917,-73.99404649,20571,Subscriber,1967,1
838,1/7/2013 16:08:00,1/7/2013 16:22:00,457,Broadway & W 58 St,40.76695317,-73.98169333,303,Mercer St & Spring St,40.72362738,-73.99949601,17764,Subscriber,1965,2
1223,1/7/2013 16:08:00,1/7/2013 16:28:00,127,Barrow St & Hudson St,40.73172428,-74.00674436,174,E 25 St & 1 Ave,40.7381765,-73.97738662,15483,Subscriber,1962,2
1495,1/7/2013 16:08:00,1/7/2013 16:33:00,497,E 17 St & Broadway,40.73704984,-73.99009296,305,E 58 St & 3 Ave,40.76095756,-73.96724467,15273,Subscriber,1982,1
1932,1/7/2013 16:08:00,1/7/2013 16:40:00,528,2 Ave & E 31 St,40.74290902,-73.97706058,404,9 Ave & W 14 St,40.7405826,-74.00550867,19362,Customer,\N,0
1140,1/7/2013 16:08:00,1/7/2013 16:27:00,402,Broadway & E 22 St,40.7403432,-73.98955109,468,Broadway & W 55 St,40.7652654,-73.98192338,18473,Subscriber,1983,1
397,1/7/2013 16:08:00,1/7/2013 16:15:00,494,W 26 St & 8 Ave,40.74734825,-73.99723551,495,W 47 St & 10 Ave,40.76269882,-73.99301222,18408,Subscriber,1974,1
350,1/7/2013 16:08:00,1/7/2013 16:14:00,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,433,E 13 St & Avenue A,40.72955361,-73.98057249,15883,Customer,\N,0
354,1/7/2013 16:08:00,1/7/2013 16:14:00,306,Cliff St & Fulton St,40.70823502,-74.00530063,316,Fulton St & William St,40.70955958,-74.00653609,15128,Subscriber,1968,2
1346,1/7/2013 16:08:00,1/7/2013 16:31:00,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,454,E 51 St & 1 Ave,40.75455731,-73.96592976,18758,Subscriber,1978,1
403,1/7/2013 16:08:00,1/7/2013 16:15:00,538,W 49 St & 5 Ave,40.75795248,-73.97787642,253,W 13 St & 5 Ave,40.73543934,-73.99453948,16245,Subscriber,1984,2
697,1/7/2013 16:08:00,1/7/2013 16:20:00,250,Lafayette St & Jersey St,40.72456089,-73.99565293,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,18444,Subscriber,1981,1
1905,1/7/2013 16:08:00,1/7/2013 16:40:00,528,2 Ave & E 31 St,40.74290902,-73.97706058,404,9 Ave & W 14 St,40.7405826,-74.00550867,19992,Customer,\N,0
613,1/7/2013 16:08:00,1/7/2013 16:19:00,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,358,Christopher St & Greenwich St,40.73291553,-74.00711384,20082,Customer,\N,0
217,1/7/2013 16:08:00,1/7/2013 16:12:00,152,Warren St & Church St,40.71473993,-74.00910627,498,Broadway & W 32 St,40.74854862,-73.98808416,18394,Subscriber,1977,1
